res_id,ability,age,educyears,isfarmer,yearsfarming,yearsmanagingfarm,outsidewage,worriedaboutcropprices,worriedaboutcropyields
1391,46,87,,Yes,70,61,9999999999,Sometimes,Sometimes
1392,65,48,7,Yes,36,22,9999999999,Sometimes,Sometimes
1393,56,86,2,Yes,65,40,200000,Sometimes,Sometimes
1394,78,45,7,Yes,35,22,100000,Sometimes,Sometimes
1395,54,52,,Yes,20,10,9999999999,Sometimes,Sometimes
1396,69,38,7,Yes,20,17,3000000,Sometimes,Sometimes
1397,64,30,7,Yes,7,2,3500000,Sometimes,Sometimes
1398,49,31,7,Yes,14,7,9999999999,Sometimes,Sometimes
1399,64,49,7,Yes,9,6,9999999999,Sometimes,Sometimes
1400,57,43,7,Yes,10,8,9999999999,All the time,Sometimes
1401,75,33,11,Yes,11,6,3600000,Sometimes,Sometimes
1402,61,51,7,Yes,20,17,9999999999,All the time,Sometimes
1403,63,35,7,Yes,15,12,3000000,Sometimes,Sometimes
1404,71,43,7,Yes,20,12,9999999999,Sometimes,Sometimes
1405,63,35,7,Yes,12,10,9999999999,Sometimes,Sometimes
1406,64,53,7,Yes,20,19,9999999999,All the time,Sometimes
1407,63,52,7,Yes,22,13,9999999999,Sometimes,Not at all
1408,65,42,7,Yes,20,5,9999999999,Sometimes,Sometimes
1409,50,34,7,Yes,17,5,9999999999,Sometimes,Sometimes
1410,58,34,7,Yes,16,12,9999999999,All the time,All the time
1411,64,47,7,Yes,27,16,9999999999,Sometimes,Sometimes
1412,69,39,7,Yes,19,13,4000000,Sometimes,Sometimes
1413,64,31,7,Yes,17,12,2500000,Sometimes,Sometimes
1414,68,52,,Yes,33,18,9999999999,Sometimes,Sometimes
1415,50,57,7,Yes,32,20,9999999999,Sometimes,Sometimes
1416,66,60,8,Yes,22,18,500000,Sometimes,Sometimes
1417,68,33,7,Yes,24,14,2500000,Sometimes,Sometimes
1418,64,40,7,Yes,19,8,3200000,Sometimes,Sometimes
1419,56,29,7,Yes,10,5,2000000,Sometimes,All the time
1420,52,33,7,Yes,25,13,9999999999,All the time,Sometimes
1421,44,31,11,Yes,20,5,9999999999,Sometimes,Sometimes
1422,56,34,7,Yes,20,14,9999999999,Sometimes,Sometimes
1423,58,43,7,Yes,29,14,9999999999,Sometimes,All the time
1424,68,47,7,Yes,32,21,1000000,All the time,Sometimes
1425,52,49,7,Yes,30,23,9999999999,All the time,Sometimes
1426,64,41,7,Yes,23,13,9999999999,Sometimes,Sometimes
1427,55,43,7,Yes,25,18,9999999999,All the time,Sometimes
1428,56,44,7,Yes,28,20,9999999999,Sometimes,Sometimes
1429,56,39,7,Yes,20,7,700000,Sometimes,Sometimes
1430,67,51,7,Yes,38,21,9999999999,Sometimes,Sometimes
1431,71,33,7,Yes,15,10,3500000,Sometimes,All the time
1432,63,58,,Yes,45,32,9999999999,Sometimes,Sometimes
1433,62,40,7,Yes,25,13,9999999999,Sometimes,Sometimes
1434,64,58,7,Yes,35,20,9999999999,Sometimes,Sometimes
1435,68,30,7,Yes,15,7,9999999999,Sometimes,Not at all
1436,55,56,7,Yes,27,20,9999999999,All the time,Sometimes
1437,73,41,7,Yes,31,26,9400000,Sometimes,Sometimes
1438,51,56,,Yes,40,35,500000,All the time,Sometimes
1439,62,42,4,Yes,36,30,9999999999,Sometimes,Sometimes
1440,65,32,4,Yes,25,20,9999999999,Sometimes,Sometimes
1441,71,40,7,Yes,32,24,550000,Sometimes,Sometimes
1442,79,43,5,Yes,30,20,5000000,Sometimes,Sometimes
1443,69,45,7,Yes,30,26,1000000,Sometimes,Sometimes
1444,43,27,7,Yes,17,7,2000000,All the time,Sometimes
1445,53,30,7,Yes,18,7,40000000,Sometimes,Sometimes
1446,64,61,3,Yes,44,40,7000000,Sometimes,Sometimes
1447,44,34,7,Yes,16,10,6000000,All the time,Sometimes
1448,62,55,7,Yes,20,15,9999999999,Sometimes,Sometimes
1449,59,51,7,Yes,22,17,9999999999,Sometimes,Sometimes
1450,80,44,7,Yes,27,19,3000000,Sometimes,All the time
1451,72,51,5,Yes,37,30,8000000,Sometimes,Sometimes
1452,79,66,4,Yes,50,41,7000000,Sometimes,Sometimes
1453,65,34,11,Yes,22,8,30000000,Sometimes,Sometimes
1454,70,43,7,Yes,30,20,10000000,Sometimes,Sometimes
1455,65,49,7,Yes,12,10,9999999999,Sometimes,Sometimes
1456,49,36,7,Yes,20,12,1000000,Sometimes,Sometimes
1457,58,65,,Yes,48,36,9999999999,Sometimes,Sometimes
1458,61,37,7,Yes,18,9,9999999999,Sometimes,Sometimes
1459,51,48,7,Yes,22,18,9999999999,Sometimes,Sometimes
1460,51,48,,Yes,37,27,9999999999,Sometimes,Sometimes
1461,49,43,7,Yes,22,19,9999999999,Sometimes,Sometimes
1462,57,62,4,Yes,42,21,9999999999,Not at all,Sometimes
1463,54,37,7,Yes,19,9,9999999999,Not at all,Sometimes
1464,39,42,,Yes,21,19,9999999999,All the time,Sometimes
1465,41,34,7,Yes,22,9,9999999999,Not at all,Sometimes
1466,61,32,7,Yes,20,6,200000,Sometimes,Sometimes
1467,47,49,,Yes,20,12,9999999999,Sometimes,All the time
1468,54,44,7,Yes,31,18,9999999999,Sometimes,Not at all
1469,49,39,7,Yes,29,8,9999999999,Sometimes,Sometimes
1470,51,37,6,Yes,22,10,9999999999,Sometimes,Sometimes
1471,74,56,4,Yes,39,30,9999999999,All the time,Sometimes
1472,62,34,7,Yes,28,19,9999999999,Sometimes,Sometimes
1473,54,42,7,Yes,22,16,9999999999,Sometimes,Sometimes
1474,53,26,7,Yes,19,8,9999999999,Sometimes,Sometimes
1475,54,53,,Yes,16,10,9999999999,Sometimes,Sometimes
1476,62,58,18,Yes,25,21,8000000,All the time,Not at all
1477,50,30,7,Yes,20,15,9999999999,Sometimes,Sometimes
1478,57,45,7,Yes,22,19,9999999999,Sometimes,Sometimes
1479,60,60,,Yes,25,15,9999999999,Sometimes,Sometimes
1480,54,52,,Yes,20,12,9999999999,Sometimes,Sometimes
1481,51,46,4,Yes,17,9,9999999999,Sometimes,Sometimes
1482,52,48,7,Yes,15,10,9999999999,Sometimes,Sometimes
1483,64,45,7,Yes,28,17,9999999999,Sometimes,Sometimes
1484,53,50,4,Yes,25,20,9999999999,Sometimes,All the time
1485,55,42,,Yes,20,9,9999999999,Sometimes,Sometimes
1486,58,38,4,Yes,17,9,9999999999,Sometimes,Sometimes
1487,57,38,7,Yes,15,9,9999999999,Sometimes,Sometimes
1488,61,38,7,Yes,10,5,9999999999,Sometimes,Sometimes
1489,52,40,7,Yes,15,7,9999999999,Sometimes,Sometimes
1490,64,53,4,Yes,39,20,9999999999,Sometimes,Sometimes
1491,59,54,4,Yes,40,28,9999999999,Sometimes,Sometimes
1492,57,52,4,Yes,32,20,9999999999,Sometimes,Sometimes
1493,49,30,7,Yes,12,7,9999999999,Sometimes,Not at all
1494,48,36,5,Yes,18,10,9999999999,Sometimes,Sometimes
1495,58,60,8,Yes,48,22,9999999999,Sometimes,Not at all
1496,49,50,7,Yes,29,15,9999999999,Sometimes,Sometimes
1497,49,25,4,Yes,8,3,9999999999,Sometimes,Not at all
1498,52,46,7,Yes,29,20,9999999999,Sometimes,Sometimes
1499,72,50,7,Yes,30,30,9999999999,Sometimes,Sometimes
1500,55,31,4,Yes,15,7,9999999999,Sometimes,Sometimes
1501,52,37,4,Yes,22,10,9999999999,Sometimes,Sometimes
1502,55,52,4,Yes,37,20,9999999999,Sometimes,Sometimes
1503,54,34,7,Yes,21,9,9999999999,Sometimes,Sometimes
1504,56,50,2,Yes,33,27,9999999999,Sometimes,Sometimes
1505,53,30,7,Yes,20,5,9999999999,Sometimes,Sometimes
1506,39,64,,Yes,60,45,9999999999,Sometimes,Sometimes
1507,55,36,7,Yes,21,12,12000000,All the time,Sometimes
1508,51,40,7,Yes,30,18,9999999999,All the time,Sometimes
1509,56,60,,Yes,47,25,9999999999,Sometimes,Sometimes
1510,63,37,7,Yes,25,19,2500000,Sometimes,Sometimes
1511,57,45,7,Yes,30,30,3600000,Sometimes,Not at all
1512,63,40,7,Yes,20,20,4100000,Sometimes,Sometimes
1513,58,43,7,Yes,7,5,9999999999,All the time,Sometimes
1514,49,45,7,Yes,21,7,9999999999,Not at all,All the time
1515,77,43,12,Yes,20,16,1000000,Sometimes,Not at all
1516,49,21,7,Yes,5,4,200000,Not at all,Not at all
1517,56,35,7,Yes,23,14,3000000,All the time,Sometimes
1518,43,33,,Yes,20,16,9999999999,Sometimes,Not at all
1519,58,55,,Yes,13,7,3600000,Sometimes,Not at all
1520,54,49,7,Yes,20,12,9999999999,Sometimes,Sometimes
1521,49,47,7,Yes,12,8,9999999999,Sometimes,Sometimes
1522,58,62,8,Yes,17,10,4370000,Sometimes,Not at all
1523,63,60,12,Yes,26,26,9999999999,Sometimes,Sometimes
1524,76,58,12,Yes,30,30,3000000,Sometimes,Sometimes
1525,61,35,7,Yes,7,6,9999999999,Sometimes,Sometimes
1526,52,42,7,Yes,32,14,9999999999,Sometimes,Sometimes
1527,62,38,7,Yes,32,6,2000000,Sometimes,Sometimes
1528,58,56,7,Yes,10,10,9999999999,Sometimes,Sometimes
1529,53,37,7,Yes,11,11,9999999999,Sometimes,Sometimes
1530,66,30,7,Yes,8,6,9999999999,Sometimes,Sometimes
1531,59,40,7,Yes,18,16,9999999999,Sometimes,Sometimes
1532,63,48,7,Yes,38,26,9999999999,Sometimes,Sometimes
1533,57,43,7,Yes,18,12,9999999999,Sometimes,Sometimes
1534,56,38,7,Yes,16,12,9999999999,All the time,All the time
1535,61,39,7,Yes,18,15,9999999999,Sometimes,Sometimes
1536,57,42,7,Yes,25,25,9999999999,Sometimes,Sometimes
1537,64,44,12,Yes,26,26,9999999999,Sometimes,Sometimes
1538,52,42,7,Yes,36,26,9999999999,Sometimes,Sometimes
1539,68,52,,Yes,42,38,9999999999,Sometimes,Sometimes
1540,58,64,7,Yes,36,34,9999999999,Sometimes,All the time
1541,64,50,7,Yes,42,27,9999999999,Sometimes,All the time
1542,54,62,7,Yes,32,26,9999999999,Sometimes,Sometimes
1543,48,31,7,Yes,8,7,9999999999,Sometimes,All the time
1544,65,38,7,Yes,16,12,9999999999,Sometimes,Sometimes
1545,63,44,,Yes,30,20,9999999999,Sometimes,Sometimes
1546,64,36,7,Yes,20,10,9999999999,Sometimes,Sometimes
1547,62,57,,Yes,30,30,9999999999,Sometimes,Sometimes
1548,49,33,7,Yes,23,12,9999999999,All the time,Sometimes
1549,49,47,7,Yes,40,21,9999999999,Sometimes,Not at all
1550,60,36,7,Yes,21,7,9999999999,Sometimes,Sometimes
1551,66,35,7,Yes,22,10,1200000,All the time,Sometimes
1552,58,34,7,Yes,23,11,4000000,All the time,Not at all
1553,71,48,7,Yes,39,12,9999999999,Sometimes,All the time
1554,55,64,7,Yes,52,20,9999999999,Sometimes,Sometimes
1555,68,65,7,Yes,47,24,9999999999,All the time,Not at all
1556,87,46,7,Yes,30,21,6000000,Sometimes,All the time
1557,49,23,7,Yes,15,2,9999999999,Sometimes,Sometimes
1558,70,23,7,Yes,15,4,2000000,Sometimes,Sometimes
1559,81,45,7,Yes,38,17,6000000,Sometimes,Sometimes
1560,44,46,7,Yes,16,8,9999999999,Sometimes,Sometimes
1561,43,47,7,Yes,10,6,9999999999,Sometimes,Sometimes
1562,52,52,7,Yes,30,23,9999999999,Sometimes,Not at all
1563,55,47,7,Yes,9,6,9999999999,Sometimes,Sometimes
1564,50,41,,Yes,13,7,9999999999,Sometimes,Sometimes
1565,40,63,,Yes,38,29,6000000,Sometimes,Sometimes
1566,43,39,,Yes,26,13,9999999999,Not at all,All the time
1567,42,57,,Yes,23,19,9999999999,Sometimes,All the time
1568,50,34,,Yes,23,11,9999999999,Sometimes,All the time
1569,54,43,,Yes,13,6,9999999999,Sometimes,Sometimes
1570,56,38,,Yes,27,20,9999999999,Sometimes,All the time
1571,47,55,,Yes,10,6,9999999999,Sometimes,Sometimes
1572,47,28,,Yes,16,11,9999999999,Sometimes,All the time
1573,59,68,7,Yes,50,47,9999999999,Sometimes,Sometimes
1574,47,49,,Yes,11,6,9999999999,Not at all,Not at all
1575,54,30,,Yes,20,12,9999999999,Not at all,Not at all
1576,51,54,,Yes,23,16,9999999999,Sometimes,Sometimes
1577,53,42,,Yes,23,16,5000000,Sometimes,All the time
1578,70,51,16,Yes,12,4,9999999999,Sometimes,Not at all
1582,58,30,7,Yes,18,8,500000,All the time,Sometimes
1583,54,36,7,Yes,15,6,9999999999,All the time,Sometimes
1584,57,53,6,Yes,40,34,9999999999,Sometimes,Sometimes
1585,51,40,7,Yes,29,7,9999999999,All the time,Sometimes
1586,75,53,4,Yes,39,33,500000,All the time,Sometimes
1587,87,58,4,Yes,46,30,500000,Sometimes,Sometimes
1588,51,45,16,Yes,10,10,9999999999,Sometimes,Sometimes
1589,61,37,7,Yes,15,10,700000,Sometimes,Sometimes
1590,66,48,12,Yes,33,13,800000,All the time,All the time
1591,54,52,7,Yes,18,1,9999999999,All the time,All the time
1592,52,39,,Yes,26,10,9999999999,Sometimes,Sometimes
1593,45,37,,Yes,25,7,9999999999,Sometimes,All the time
1594,48,43,,Yes,30,12,9999999999,Sometimes,Sometimes
1595,53,62,10,Yes,50,40,200000,All the time,Sometimes
1596,43,46,7,Yes,34,25,9999999999,All the time,All the time
1597,54,29,7,Yes,16,6,9999999999,Sometimes,All the time
1598,53,38,7,Yes,26,9,9999999999,Sometimes,Sometimes
1599,49,56,7,Yes,42,30,9999999999,Sometimes,Sometimes
1600,44,29,7,Yes,17,8,9999999999,Sometimes,All the time
1601,63,57,,Yes,43,32,9999999999,Sometimes,Sometimes
1602,61,29,,Yes,15,4,9999999999,All the time,Sometimes
1603,53,50,7,Yes,22,18,9999999999,Sometimes,Sometimes
1604,63,51,,Yes,23,17,200000,Sometimes,Sometimes
1605,66,60,,Yes,40,25,9999999999,Sometimes,Sometimes
1606,77,60,,Yes,40,25,2500000,All the time,Sometimes
1607,66,36,7,Yes,29,20,9999999999,Sometimes,Not at all
1608,59,47,,Yes,30,23,900000,Not at all,Sometimes
1609,55,35,7,Yes,23,6,400000,Not at all,Sometimes
1610,64,45,7,Yes,20,7,2000000,Not at all,All the time
1611,56,52,7,Yes,25,15,500000,Sometimes,Not at all
1612,55,51,7,Yes,30,10,70000,Sometimes,Not at all
1613,60,60,7,Yes,40,25,1000000,Not at all,Sometimes
1614,57,51,7,Yes,40,28,9999999999,All the time,Sometimes
1615,44,48,7,Yes,30,21,9999999999,Sometimes,Sometimes
1616,50,50,,Yes,30,15,9999999999,Not at all,All the time
1617,47,40,7,Yes,30,20,9999999999,Not at all,Sometimes
1618,58,50,7,Yes,30,20,9999999999,All the time,Not at all
1619,59,50,7,Yes,33,30,3000000,All the time,All the time
1620,50,56,7,Yes,25,20,9999999999,All the time,Sometimes
1621,55,71,4,Yes,59,40,9999999999,All the time,All the time
1622,52,45,7,Yes,29,12,9999999999,Sometimes,Sometimes
1623,48,28,,Yes,16,7,9999999999,Sometimes,All the time
1624,48,36,,Yes,23,17,9999999999,All the time,Sometimes
1625,52,36,,Yes,23,11,9999999999,Sometimes,All the time
1626,50,22,7,Yes,9,3,9999999999,All the time,Sometimes
1627,42,40,7,Yes,26,10,9999999999,All the time,All the time
1628,54,47,7,Yes,30,21,9999999999,All the time,Not at all
1629,44,51,,Yes,35,28,9999999999,Not at all,Sometimes
1630,57,32,7,Yes,23,12,800000,Not at all,Sometimes
1631,57,35,15,Yes,27,16,9999999999,All the time,Sometimes
1632,55,42,11,Yes,32,25,9999999999,Not at all,Not at all
1633,64,40,7,Yes,35,21,9999999999,Sometimes,All the time
1634,52,36,11,Yes,22,13,9999999999,All the time,All the time
1635,51,28,11,Yes,15,10,9999999999,All the time,Not at all
1636,61,42,11,Yes,30,19,9999999999,Sometimes,Not at all
1637,50,38,11,Yes,30,22,9999999999,Sometimes,All the time
1638,50,43,7,Yes,31,25,9999999999,Sometimes,Sometimes
1639,51,34,11,Yes,20,15,9999999999,Sometimes,All the time
1640,48,35,7,Yes,26,18,9999999999,All the time,All the time
1641,68,50,7,Yes,40,35,9999999999,Sometimes,Sometimes
1642,58,57,11,Yes,49,37,9999999999,Not at all,All the time
1643,40,30,7,Yes,25,10,9999999999,Sometimes,Sometimes
1644,70,49,7,Yes,30,27,5500000,Sometimes,Sometimes
1645,54,61,7,Yes,55,48,9999999999,Not at all,Sometimes
1646,58,63,7,Yes,45,34,7000000,Sometimes,Sometimes
1647,59,70,7,Yes,55,41,9999999999,Sometimes,Sometimes
1648,68,53,7,Yes,35,28,9999999999,Sometimes,Sometimes
1649,72,38,7,Yes,25,18,2000000,Sometimes,Not mentioned
1650,65,50,7,Yes,33,27,1200000,Sometimes,Sometimes
1652,64,38,7,Yes,21,14,800000,Sometimes,Sometimes
1654,63,48,7,Yes,28,13,4000000,Sometimes,Sometimes
1655,58,52,11,Yes,38,30,9999999999,Sometimes,Sometimes
1656,55,58,7,Yes,43,32,9999999999,Sometimes,Not at all
1657,68,62,7,Yes,42,22,300000,Sometimes,Sometimes
1658,51,56,7,Yes,32,25,90000,All the time,Sometimes
1659,50,50,7,Yes,40,35,9999999999,All the time,All the time
1660,59,32,7,Yes,25,20,9999999999,Sometimes,Sometimes
1661,72,56,7,Yes,21,19,2000000,Sometimes,Sometimes
1662,69,55,7,Yes,22,18,4000000,Sometimes,Sometimes
1663,55,52,7,Yes,23,17,9999999999,Not at all,Not at all
1664,61,50,7,Yes,29,18,9999999999,Sometimes,Not at all
1665,64,57,2,Yes,23,17,9999999999,Not at all,Not at all
1666,74,51,7,Yes,49,37,9999999999,Sometimes,Sometimes
1667,64,21,7,Yes,32,21,9999999999,Sometimes,Sometimes
1668,61,36,12,Yes,20,12,900000,Sometimes,Sometimes
1669,54,42,7,Yes,32,12,9999999999,Sometimes,Sometimes
1670,68,40,7,Yes,30,20,9999999999,Sometimes,Sometimes
1671,66,36,7,Yes,18,12,3000000,Sometimes,Sometimes
1672,68,46,7,Yes,31,23,750000,Sometimes,Sometimes
1673,72,48,7,Yes,34,27,1300000,Sometimes,All the time
1674,70,59,4,Yes,44,35,600000,Sometimes,Sometimes
1675,70,46,7,Yes,32,23,850000,Not at all,Not at all
1676,84,54,4,Yes,39,32,700000,Sometimes,All the time
1677,70,51,7,Yes,37,26,9999999999,Not at all,Not at all
1678,48,38,7,Yes,28,20,9999999999,Sometimes,All the time
1679,61,37,7,Yes,27,20,1200000,Sometimes,All the time
1680,73,49,7,Yes,41,23,9999999999,Sometimes,Sometimes
1681,74,44,7,Yes,36,28,750000,Sometimes,Sometimes
1682,46,34,7,Yes,28,17,9999999999,All the time,All the time
1683,62,35,11,Yes,19,12,9999999999,Sometimes,All the time
1684,42,30,,Yes,25,16,9999999999,All the time,Not at all
1685,54,29,14,Yes,20,6,9999999999,All the time,All the time
1686,41,65,,Yes,60,51,9999999999,Not at all,All the time
1687,48,33,11,Yes,28,15,9999999999,All the time,Sometimes
1688,44,34,7,Yes,20,18,9999999999,All the time,All the time
1689,54,66,7,Yes,56,40,9999999999,All the time,Sometimes
1690,47,45,11,Yes,37,30,9999999999,All the time,Not at all
1691,55,38,11,Yes,26,20,9999999999,All the time,Sometimes
1692,58,42,7,Yes,20,10,100000,All the time,Sometimes
1693,74,45,7,Yes,35,30,500000,Sometimes,Sometimes
1694,46,36,7,Yes,22,15,300000,Sometimes,Sometimes
1695,62,49,,Yes,25,25,5000000,Sometimes,Sometimes
1696,49,25,7,Yes,15,9,200000,All the time,All the time
1697,71,47,7,Yes,15,10,9999999999,All the time,Sometimes
1698,55,40,7,Yes,30,16,1000000,Not at all,Sometimes
1699,69,57,7,Yes,20,10,2000000,All the time,Sometimes
1700,70,59,7,Yes,25,20,170000,Not at all,Sometimes
1701,67,40,7,Yes,15,10,1000000,Sometimes,Sometimes
1702,55,50,,Yes,20,20,9999999999,All the time,Sometimes
1703,50,48,7,Yes,31,25,9999999999,Sometimes,All the time
1704,54,40,7,Yes,28,17,9999999999,Sometimes,All the time
1705,57,61,,Yes,41,30,9999999999,Sometimes,All the time
1706,64,46,7,Yes,21,16,9999999999,All the time,All the time
1707,50,42,,Yes,30,25,100000,Sometimes,Sometimes
1708,55,56,7,Yes,40,35,100000,Sometimes,Sometimes
1709,58,32,7,Yes,15,13,9999999999,Sometimes,Sometimes
1710,53,48,11,Yes,30,19,100000,All the time,All the time
1711,54,65,8,Yes,45,28,300000,All the time,All the time
1712,50,55,11,Yes,40,35,9999999999,Not at all,Sometimes
1713,61,46,7,Yes,9,9,9999999999,All the time,Sometimes
1714,50,42,11,Yes,15,5,70000,Sometimes,Sometimes
1715,49,49,7,Yes,30,18,200000,Sometimes,All the time
1716,46,52,7,Yes,32,28,9999999999,Sometimes,Sometimes
1717,48,48,,Yes,30,22,300000,Sometimes,Sometimes
1718,50,45,7,Yes,32,21,500000,All the time,Not at all
1719,58,33,7,Yes,16,10,9999999999,Sometimes,Sometimes
1720,62,32,11,Yes,18,9,9999999999,Not at all,All the time
1721,45,52,,Yes,20,16,60000,Sometimes,Sometimes
1722,61,46,7,Yes,10,10,9999999999,Sometimes,Sometimes
1723,76,58,12,Yes,9,9,1000000,Sometimes,Sometimes
1724,48,50,7,Yes,12,10,9999999999,Sometimes,Sometimes
1725,59,36,,Yes,16,16,9999999999,Sometimes,Sometimes
1726,59,36,7,Yes,16,10,9999999999,Sometimes,Sometimes
1727,62,53,7,Yes,38,22,9999999999,Not at all,Sometimes
1728,56,53,12,Yes,30,20,500000,Sometimes,Sometimes
1729,47,28,7,Yes,17,2,1000000,Sometimes,Sometimes
1730,46,44,,Yes,29,10,9999999999,All the time,All the time
1731,68,50,7,Yes,39,18,900000,Sometimes,Sometimes
1732,50,38,,Yes,20,20,9999999999,Sometimes,Sometimes
1733,50,35,7,Yes,22,11,600000,All the time,Not at all
1734,44,64,7,Yes,31,23,50000,All the time,Sometimes
1735,49,32,,Yes,20,9,9999999999,All the time,Sometimes
1736,55,51,7,Yes,34,24,800000,Sometimes,Sometimes
1737,51,53,,Yes,43,22,9999999999,Sometimes,Not at all
1738,61,52,7,Yes,38,20,300000,Sometimes,Not at all
1739,46,45,7,Yes,35,20,9999999999,Sometimes,All the time
1740,54,45,7,Yes,30,10,9999999999,Sometimes,All the time
1741,58,45,12,Yes,20,7,8000000,Sometimes,Sometimes
1742,61,50,7,Yes,20,15,3000000,Sometimes,Not at all
1743,58,55,7,Yes,20,15,7000000,Sometimes,All the time
1744,73,52,12,Yes,25,13,9999999999,Sometimes,Sometimes
1745,69,49,,Yes,20,10,9999999999,Sometimes,Sometimes
1746,59,52,7,Yes,22,12,7000000,Sometimes,Sometimes
1747,59,56,7,Yes,25,12,9999999999,Sometimes,Sometimes
1748,55,59,7,Yes,30,11,9999999999,Sometimes,Sometimes
1749,64,27,16,Yes,12,5,9999999999,Sometimes,Sometimes
1750,62,60,7,Yes,40,17,8000000,All the time,Sometimes
1751,65,38,12,Yes,20,8,250000,Sometimes,Sometimes
1752,44,65,7,Yes,30,12,5000000,Sometimes,Not at all
1753,61,58,7,Yes,30,21,7000000,Sometimes,Sometimes
1754,57,54,7,Yes,15,5,800000,Sometimes,Sometimes
1755,56,57,7,Yes,30,11,1100000,Sometimes,Sometimes
1756,48,50,7,Yes,23,10,5000000,Sometimes,All the time
1757,50,28,7,Yes,19,15,9999999999,Sometimes,Sometimes
1758,65,23,12,Yes,4,4,9999999999,Sometimes,Sometimes
1759,57,64,,Yes,26,26,9999999999,All the time,Sometimes
1760,58,43,7,Yes,6,4,9999999999,Sometimes,Sometimes
1761,54,60,7,Yes,15,12,9999999999,Sometimes,Sometimes
1762,40,67,,Yes,45,31,200000,All the time,All the time
1763,46,50,7,Yes,38,22,9999999999,All the time,Sometimes
1764,42,53,7,Yes,44,21,5300000,Not at all,All the time
1765,51,28,,Yes,19,12,9999999999,Sometimes,Sometimes
1766,43,54,7,Yes,43,36,9999999999,Not at all,Sometimes
1767,67,52,7,Yes,30,20,9999999999,Sometimes,All the time
1768,51,30,7,Yes,15,10,9999999999,Sometimes,Sometimes
1769,54,26,7,Yes,16,5,9999999999,Sometimes,Sometimes
1770,76,56,7,Yes,42,28,2330000,Sometimes,Sometimes
1771,36,64,,Yes,52,30,9999999999,All the time,Not at all
1772,54,54,7,Yes,39,23,1200000,Not at all,All the time
1773,55,58,12,Yes,41,30,3600000,All the time,Not at all
1774,61,45,7,Yes,37,20,9999999999,Sometimes,All the time
1775,63,54,12,Yes,40,25,3000000,Sometimes,Sometimes
1776,60,64,7,Yes,42,36,200000,Sometimes,Sometimes
1777,76,50,7,Yes,25,12,9999999999,Not at all,Sometimes
1778,66,47,7,Yes,8,8,2600000,Sometimes,Sometimes
1779,68,34,7,Yes,15,10,3000000,Sometimes,Sometimes
1780,62,32,7,Yes,18,10,1500000,Not at all,All the time
1781,58,48,11,Yes,18,13,9999999999,Not at all,Not at all
1782,64,38,7,Yes,9,6,1650000,Sometimes,Sometimes
1783,68,50,7,Yes,30,20,9999999999,All the time,Not at all
1784,58,47,7,Yes,15,12,200000,Sometimes,Sometimes
1785,54,45,7,Yes,20,11,9600000,All the time,Sometimes
1786,64,42,7,Yes,20,14,1800000,Sometimes,Sometimes
1787,91,54,,Yes,39,26,9999999999,Sometimes,Sometimes
1788,74,60,7,Yes,30,30,1000000,Sometimes,Sometimes
1789,70,33,,Yes,23,8,4000000,Sometimes,All the time
1790,68,28,7,Yes,14,9,2000000,Sometimes,Sometimes
1791,62,31,7,Yes,16,9,2300000,All the time,Sometimes
1792,75,60,7,Yes,32,26,3300000,Sometimes,Sometimes
1793,50,37,7,Yes,24,16,9999999999,Sometimes,Sometimes
1794,63,52,7,Yes,25,20,9999999999,Sometimes,Sometimes
1795,57,57,7,Yes,30,30,500000,All the time,All the time
1796,84,48,8,Yes,20,20,1000000,All the time,Sometimes
1797,47,37,6,Yes,13,10,9999999999,Sometimes,Sometimes
1798,43,26,7,Yes,3,2,9999999999,All the time,All the time
1799,48,40,7,Yes,20,12,9999999999,All the time,All the time
1800,56,41,,Yes,16,15,600000,Sometimes,All the time
1801,55,50,2,Yes,30,20,9999999999,All the time,Sometimes
1802,51,37,,Yes,26,22,9999999999,Sometimes,Sometimes
1803,69,45,7,Yes,10,10,9999999999,All the time,Sometimes
1804,52,50,7,Yes,7,6,9999999999,Sometimes,Sometimes
1805,68,50,7,Yes,14,10,900000,All the time,Sometimes
